ID	COGID	CONCEPT	CONCEPTINSOURCE	DOCULECT	FORM	NOTE	PROTOSET	TOKENS	VALUE	SOURCE	ALIGNMENT	STRUCTURE	COGIDS
664	87	*arrojar	volcar	EseEjja	baka	None	50	b   a   k   a	hea-baka-		b   a   k   a	C 0 0 V 0 0 C 0 0 V	87
662	87	*arrojar	arrojar	ProtoTakana	bata	None	50	b   a   t   a	bata-		b   a   t   a	C 0 0 V 0 0 C 0 0 V	87
663	87	*arrojar	arrojar,vomitar	Tacana	bata	None	50	b   a   t   a	bata-siu-		b   a   t   a	C 0 0 V 0 0 C 0 0 V	87
2229	262	*asar	asar,asar en brasas	Cavinena	kʷaβi	Concept 'asar en brasas' taken from Armentia	229	k ʷ   a   β   i	kwawi-		k ʷ   a   β   i	C 0 0 0 V 0 0 C 0 0 V	262
2224	262	*asar	asar	ProtoTakana	kʷawi	None	229	k ʷ   a   w   i	kwawi		k ʷ   a   w   i	C 0 0 0 V 0 0 C 0 0 V	262
2225	262	*asar	asar	Tacana	kʷaβi	None	229	k ʷ   a   β   i	kwawi-		k ʷ   a   β   i	C 0 0 0 V 0 0 C 0 0 V	262
2301	263	*asomar	asomar	Cavinena	kʷahi	None	238	k ʷ   a   h   i	kwahi	Armentia1887	k ʷ   a   h   i	C 0 0 0 V 0 0 C 0 0 V	263
2299	263	*asomar	asomar	ProtoTakana	kʷazi	None	238	k ʷ   a   z   i	kwazi		k ʷ   a   z   i	C 0 0 0 V 0 0 C 0 0 V	263
2300	263	*asomar	espiar,asomarse	Tacana	kʷaði	Concept 'asomarse' taken from Armentia	238	k ʷ   a   ð   i	kwadhi-ba-		k ʷ   a   ð   i	C 0 0 0 V 0 0 C 0 0 V	263
4186	450	*así	quizás,tal vez	Cavinena	o	None	442	o	o-ho		o	V	450
4189	450	*así	su	EseEjja	o	None	442	o	o-haya		o	V	450
4175	450	*así	así	ProtoTakana	u	None	442	u	u-		u	V	450
4176	450	*así	así	Tacana	u	None	442	u	u-ha		u	V	450
1204	150	*atorar	atorar	Cavinena	tʃi	None	108	t ʃ   i	či-ki-		t ʃ   i	C C 0 0 V	150
1206	150	*atorar	atorar	EseEjja	si	None	108	s   i	sii-xa-		s   i	C 0 0 V	150
1203	150	*atorar	atorar	ProtoTakana	ʈʂi	None	108	ʈ ʂ   i	c̣i(i)-		ʈ ʂ   i	C C 0 0 V	150
3959	431	*atrás,después	después,atrás	EseEjja	kixe	None	421	k   i   x   e	kixe		k   i   x   e	C 0 0 V 0 0 C 0 0 V	431
3961	431	*atrás,después	último,después,detrás	Huarayo	tihi	None	421	t   i   h   i	tihí		t   i   h   i	C 0 0 V 0 0 C 0 0 V	431
3953	431	*atrás,después	atrás,después	ProtoTakana	tike	None	421	t   i   k   e	tike		t   i   k   e	C 0 0 V 0 0 C 0 0 V	431
3954	431	*atrás,después	atrás,detrás,menor,después	Tacana	tihe	None	421	t   i   h   e	tihe	Armentia1887	t   i   h   e	C 0 0 V 0 0 C 0 0 V	431
3137	19	*augmentative suffix	augmentative suffix	Cavinena	pa	None	330	p   a	-pa		p   a	C 0 0 V	19
3133	19	*augmentative suffix	augmentative suffix	ProtoTakana	pa	None	330	p   a	-pa		p   a	C 0 0 V	19
3134	19	*augmentative suffix	augmentative suffix	Tacana	pa	None	330	p   a	-pa		p   a	C 0 0 V	19
4405	478	*autoridad	chief	Arasa	har	None	467	h   a   r  	huayri		h   a   r   -	C 0 0 V 0 0 C 0 0	478
4403	478	*autoridad	cacique,jefe	Cavinena	wara	None	467	w   a   r   a	warahi		w   a   r   a	C 0 0 V 0 0 C 0 0 V	478
4401	478	*autoridad	autoridad	ProtoTakana	waɽa	loan?	467	w   a   ɽ   a	wařa...		w   a   ɽ   a	C 0 0 V 0 0 C 0 0 V	478
4402	478	*autoridad	autoridad	Tacana	wara	None	467	w   a   r   a	wara(h)i		w   a   r   a	C 0 0 V 0 0 C 0 0 V	478
2349	269	*avisar	avisar,hacer señas	Cavinena	kʷeha	None	243	k ʷ   e     h   a	ka-kweha-ti-		k ʷ   e   -   h   a	C 0 0 0 V 0 0 0 0 C 0 0 V	269
2346	269	*avisar	avisar	ProtoTakana	kʷeisa	None	243	k ʷ   e   i   s   a	kweisa		k ʷ   e   i   s   a	C 0 0 0 V 0 0 V 0 0 C 0 0 V	269
2347	269	*avisar	avisar	Tacana	kisa	None	243	k     i   s   a	kisa-		k   -   i   s   a	C 0 0 0 0 V 0 0 C 0 0 V	269
857	112	*avispo,peto	avispo,peto	Cavinena	bira	None	70	b   i   r   a	bira		b   i   r   a	C 0 0 V 0 0 C 0 0 V	112
858	112	*avispo,peto	peto	EseEjja	bija	None	70	b   i   j   a	biya		b   i   j   a	C 0 0 V 0 0 C 0 0 V	112
860	112	*avispo,peto	avispa	Huarayo	bia	None	70	b   i     a	bía		b   i   -   a	C 0 0 V 0 0 0 0 V	112
855	112	*avispo,peto	avispo,peto	ProtoTakana	bira	None	70	b   i   r   a	bira		b   i   r   a	C 0 0 V 0 0 C 0 0 V	112
856	112	*avispo,peto	avispo,peto	Tacana	bia	None	70	b   i     a	bia		b   i   -   a	C 0 0 V 0 0 0 0 V	112
1077	139	*ayudar	ayudar	Cavinena	tsawa	None	97	t s   a   w   a	cawa-		t s   a   w   a	C C 0 0 V 0 0 C 0 0 V	139
1078	139	*ayudar	ayudar	EseEjja	sawa	None	97	s   a   w   a	ewa-sawa-,baʔe-sawa-ka-		s   a   w   a	C 0 0 V 0 0 C 0 0 V	139
1075	139	*ayudar	ayudar	ProtoTakana	ʈʂawa	None	97	ʈ ʂ   a   w   a	c̣awa-		ʈ ʂ   a   w   a	C C 0 0 V 0 0 C 0 0 V	139
1076	139	*ayudar	ayudar	Tacana	ʈʂawa	None	97	ʈ ʂ   a   w   a	cawa-		ʈ ʂ   a   w   a	C C 0 0 V 0 0 C 0 0 V	139
4658	499	*azul,verde	verde,azul	Cavinena	sawa	None	494	s   a   w   a	sawa-da		s   a   w   a	C 0 0 V 0 0 C 0 0 V	499
4665	499	*azul,verde	verde	EseEjja	tawa	None	494	t   a   w   a	e-tawa		t   a   w   a	C 0 0 V 0 0 C 0 0 V	499
4670	499	*azul,verde	azul	Huarayo	sawa	None	494	s   a   w   a	kia-sawa		s   a   w   a	C 0 0 V 0 0 C 0 0 V	499
4657	499	*azul,verde	blue	Maropa	saβa	None	494	s   a   β   a	savamé	Heath1883	s   a   β   a	C 0 0 V 0 0 C 0 0 V	499
4652	499	*azul,verde	azul,verde	ProtoTakana	zawa	None	494	z   a   w   a	zawa		z   a   w   a	C 0 0 V 0 0 C 0 0 V	499
4656	499	*azul,verde	blue,green	Reyesano	sawa	None	494	s   a   w   a	sawa-me		s   a   w   a	C 0 0 V 0 0 C 0 0 V	499
4653	499	*azul,verde	azul	Tacana	ðawa	None	494	ð   a   w   a	dhawa-ne		ð   a   w   a	C 0 0 V 0 0 C 0 0 V	499
944	130	*bajar	puerto	Cavinena	bote	None	78	b   o   t   e	e-bote		b   o   t   e	C 0 0 V 0 0 C 0 0 V	130
943	130	*bajar	sits	Guariza	bute	None	78	b   u   t   e	anibuteni		b   u   t   e	C 0 0 V 0 0 C 0 0 V	130
942	130	*bajar	sit down	Maropa	boti	None	78	b   o   t   i	animabotia	Heath1883	b   o   t   i	C 0 0 V 0 0 C 0 0 V	130
937	130	*bajar	bajar	ProtoTakana	bute	None	78	b   u   t   e	bute		b   u   t   e	C 0 0 V 0 0 C 0 0 V	130
938	130	*bajar	bajada,puerto	Tacana	bute	None	78	b   u   t   e	e-bute-hi		b   u   t   e	C 0 0 V 0 0 C 0 0 V	130
825	107	*balsa	balsa	Cavinena	bihi	None	65	b   i   h   i	bihi		b   i   h   i	C 0 0 V 0 0 C 0 0 V	107
826	107	*balsa	canoa,cedro	EseEjja	biʃe	None	65	b   i   ʃ   e	bišé		b   i   ʃ   e	C 0 0 V 0 0 C 0 0 V	107
823	107	*balsa	balsa	ProtoTakana	biʃi	None	65	b   i   ʃ   i	biji		b   i   ʃ   i	C 0 0 V 0 0 C 0 0 V	107
824	107	*balsa	balsa	Tacana	biɽi	None	65	b   i   ɽ   i	biři		b   i   ɽ   i	C 0 0 V 0 0 C 0 0 V	107
3216	361	*bambú	tacuara	Cavinena	penena	None	340	p   e   n   e   n   a	penena		p   e   n   e   n   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	361
3214	361	*bambú	bambú	ProtoTakana	penena	None	340	p   e   n   e   n   a	penena		p   e   n   e   n   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	361
3215	361	*bambú	bambú,tacuarembú	Tacana	penena	None	340	p   e   n   e   n   a	penena		p   e   n   e   n   a	C 0 0 V 0 0 C 0 0 V 0 0 C 0 0 V	361
4581	493	*banda	anteayer	Cavinena	ju	None	485	j   u	yu-barepa	Armentia1887	j   u	C 0 0 V	493
4585	493	*banda	en la banda (del río)	EseEjja	o	None	485	  o	oxe		-   o	0 0 V	493
4587	493	*banda	banda ú orilla del río	Huarayo	je	cognates?	485	j   e	yehe		j   e	C 0 0 V	493
4567	493	*banda	banda	ProtoTakana	ju	None	485	j   u	yu-		j   u	C 0 0 V	493
4579	493	*banda	that	Reyesano	tʃo	cognate?	485	t ʃ   o	ičo-pea		t ʃ   o	C C 0 0 V	493
4568	493	*banda	banda	Tacana	tʃu	None	485	t ʃ   u	ču-make		t ʃ   u	C C 0 0 V	493
2340	267	*barba	cara	Cavinena	kʷei	None	243	k ʷ   e   i	e-kwei-ki	Armentia1887	k ʷ   e   i	C 0 0 0 V 0 0 V	267
2341	267	*barba	barba	EseEjja	kʷe	None	243	k ʷ   e  	e-kwe-ša		k ʷ   e   -	C 0 0 0 V 0 0	267
2333	267	*barba	berad	Maropa	ue	None	243	u   e  	euesa	Heath1883	u   e   -	V 0 0 V 0 0	267
2326	267	*barba	barba	ProtoTakana	kʷei	see also *kwac̣a	243	k ʷ   e   i	kwei-		k ʷ   e   i	C 0 0 0 V 0 0 V	267
2332	267	*barba	beard	Reyesano	kʷe	None	243	k ʷ   e  	kwesa		k ʷ   e   -	C 0 0 0 V 0 0	267
2327	267	*barba	barba,bigote	Tacana	ke	None	243	k   e  	ke-dha		k   e   -	C 0 0 V 0 0	267
163	29	*barbasco	barbasco	Cavinena	atsa	None	4	a   t s   a	aca		a   t s   a	V 0 0 C C 0 0 V	29
161	29	*barbasco	barbasco	ProtoTakana	aʈʂa	None	4	a   ʈ ʂ   a	ac̣a		a   ʈ ʂ   a	V 0 0 C C 0 0 V	29
162	29	*barbasco	barbasco (bejuco)	Tacana	aʈʂa	None	4	a   ʈ ʂ   a	aca		a   ʈ ʂ   a	V 0 0 C C 0 0 V	29
4783	222	*barbasco	pez como la palometa	Cavinena	hata	that which is caught by means of barbasco\ or not cognate?	183	h   a   t   a	hatara		h   a   t   a	C 0 0 V 0 0 C 0 0 V	222
1912	222	*barbasco	barbasco	Huarayo	ʃata	None	183	ʃ   a   t   a	šata		ʃ   a   t   a	C 0 0 V 0 0 C 0 0 V	222
4781	222	*barbasco	barbasco	ProtoTakana	ʃata	None	183	ʃ   a   t   a	jata		ʃ   a   t   a	C 0 0 V 0 0 C 0 0 V	222
4782	222	*barbasco	barbasquillo sembrado,barbasco	Tacana	ɽata	Concept 'barbasco' taken from  Armentia	183	ɽ   a   t   a	řata		ɽ   a   t   a	C 0 0 V 0 0 C 0 0 V	222
2353	268	*barranco	barranco,costado	Cavinena	kʷe	None	243	k ʷ   e  	e-kwe-wewe		k ʷ   e   -	C 0 0 0 V 0 0	268
2354	268	*barranco	barranco de tierra	Huarayo	kʷe	None	243	k ʷ   e  	e-kwe-wewe		k ʷ   e   -	C 0 0 0 V 0 0	268
2351	268	*barranco	barranco	ProtoTakana	kʷei	There is uncertainty regarding the protoform on the ID in the source	243	k ʷ   e   i	kwei-weiwei		k ʷ   e   i	C 0 0 0 V 0 0 V	268
2352	268	*barranco	barranco	Tacana	ke	None	243	k   e  	e-ke-wiwi		k   e   -	C 0 0 V 0 0	268
4769	980	*barrer	barrer	Cavinena	habo	None	180	h   a   b   o	habo-		h   a   b   o	C 0 0 V 0 0 C 0 0 V	980
4770	980	*barrer	barrer	EseEjja	ʃabo	None	180	ʃ   a   b   o	šabo		ʃ   a   b   o	C 0 0 V 0 0 C 0 0 V	980
4771	980	*barrer	barrer	Huarayo	ʃabo	None	180	ʃ   a   b   o	šabo-hea-		ʃ   a   b   o	C 0 0 V 0 0 C 0 0 V	980
4766	980	*barrer	barrer	ProtoTakana	ʃabu	None	180	ʃ   a   b   u	jabu		ʃ   a   b   u	C 0 0 V 0 0 C 0 0 V	980
4080	442	*barriga	bow	Arasa	tu	None	432	t   u	etuwiši		t   u	C 0 0 V	442
4079	442	*barriga	arco	Huarayo	to	None	432	t   o	e-to-wihi		t   o	C 0 0 V	442
4689	503	*barriga,intestinos	intestino	Cavinena	sere	None	497	s   e   r   e	e-sere		s   e   r   e	C 0 0 V 0 0 C 0 0 V	503
4694	503	*barriga,intestinos	abdomen	Chama	tee	None	497	t   e     e	tée		t   e   -   e	C 0 0 V 0 0 0 0 V	503
4691	503	*barriga,intestinos	tripa	EseEjja	see	None	497	s   e     e	see		s   e   -   e	C 0 0 V 0 0 0 0 V	503
4687	503	*barriga,intestinos	of (thy) womb	Guariza	ʈʂe	None	497	ʈ ʂ   e    	ec̹emerˈuzu		ʈ ʂ   e   -   -	C C 0 0 V 0 0 0 0	503
4693	503	*barriga,intestinos	intestinos,tripas	Huarayo	sesi	None	497	s   e   s   i	sesisi		s   e   s   i	C 0 0 V 0 0 C 0 0 V	503
4688	503	*barriga,intestinos	belly	Maropa	se	None	497	s   e    	ésé	Heath1883	s   e   -   -	C 0 0 V 0 0 0 0	503
4684	503	*barriga,intestinos	barriga,intestinos	ProtoTakana	zere	*ze?	497	z   e   r   e	zere		z   e   r   e	C 0 0 V 0 0 C 0 0 V	503
4685	503	*barriga,intestinos	barriga	Tacana	ðe	None	497	ð   e    	e-dhe		ð   e   -   -	C 0 0 V 0 0 0 0	503
904	123	*basura	escoba	Cavinena	bobo	None	76	b   o   b   o	e-bobo-ki		b   o   b   o	C 0 0 V 0 0 C 0 0 V	123
902	123	*basura	basura	ProtoTakana	bubu	None	76	b   u   b   u	bubu		b   u   b   u	C 0 0 V 0 0 C 0 0 V	123
903	123	*basura	basura	Tacana	bubu	None	76	b   u   b   u	bubu		b   u   b   u	C 0 0 V 0 0 C 0 0 V	123
2862	338	*bañar	bañar	Cavinena	naβi	None	305	n   a   β   i	nawi-		n   a   β   i	C 0 0 V 0 0 C 0 0 V	338
2860	338	*bañar	bañar	ProtoTakana	nawi	None	305	n   a   w   i	nawi		n   a   w   i	C 0 0 V 0 0 C 0 0 V	338
2861	338	*bañar	beñar	Tacana	naβi	None	305	n   a   β   i	navi-		n   a   β   i	C 0 0 V 0 0 C 0 0 V	338
2130	250	*bejuco	bejuco	Cavinena	kono	None	223	k   o   n   o	kono		k   o   n   o	C 0 0 V 0 0 C 0 0 V	250
2136	250	*bejuco	bejuco,ombligo	EseEjja	xono	None	223	x   o   n   o	xono		x   o   n   o	C 0 0 V 0 0 C 0 0 V	250
2127	250	*bejuco	bejuco	ProtoTakana	kunu	None	223	k   u   n   u	kunu		k   u   n   u	C 0 0 V 0 0 C 0 0 V	250
2128	250	*bejuco	bejuco	Tacana	hunu	None	223	h   u   n   u	hunu		h   u   n   u	C 0 0 V 0 0 C 0 0 V	250
2492	285	*bibosi (árbol)	bibosi	Cavinena	maka	None	263	m   a   k   a	maka		m   a   k   a	C 0 0 V 0 0 C 0 0 V	285
2490	285	*bibosi (árbol)	bibosi (árbol)	ProtoTakana	maka	None	263	m   a   k   a	maka		m   a   k   a	C 0 0 V 0 0 C 0 0 V	285
2491	285	*bibosi (árbol)	bibosi (árbol)	Tacana	maha	None	263	m   a   h   a	maha		m   a   h   a	C 0 0 V 0 0 C 0 0 V	285
3166	354	*blanco	blanco	Cavinena	paha	None	335	p   a   h   a	paha-ya		p   a   h   a	C 0 0 V 0 0 C 0 0 V	354
3164	354	*blanco	white	Maropa	paθa	None	335	p   a   θ   a	paθáme	Heath1883	p   a   θ   a	C 0 0 V 0 0 C 0 0 V	354
3158	354	*blanco	blanco	ProtoTakana	pasa	None	335	p   a   s   a	pasa		p   a   s   a	C 0 0 V 0 0 C 0 0 V	354
3163	354	*blanco	white	Reyesano	paða	None	335	p   a   ð   a	padha-me		p   a   ð   a	C 0 0 V 0 0 C 0 0 V	354
3165	354	*blanco	blanco	Sapibokona	paɽa	None	335	p   a   ɽ   a	pazamè		p   a   ɽ   a	C 0 0 V 0 0 C 0 0 V	354
3159	354	*blanco	blanco	Tacana	pasa	None	335	p   a   s   a	pasa-ne		p   a   s   a	C 0 0 V 0 0 C 0 0 V	354
2257	256	*boca	boca,ribera	Cavinena	kʷatsa	None	232	k ʷ   a   t s   a	e-kwaca		k ʷ   a   t s   a	C 0 0 0 V 0 0 C C 0 0 V	256
2263	256	*boca	labios	EseEjja	kʷasa	None	232	k ʷ   a   s   a	e-kwasa		k ʷ   a   s   a	C 0 0 0 V 0 0 C 0 0 V	256
2265	256	*boca	labio	Huarayo	kʷasa	None	232	k ʷ   a   s   a	e-kwasa		k ʷ   a   s   a	C 0 0 0 V 0 0 C 0 0 V	256
2256	256	*boca	mouth	Mabenaro	kʷatsa	None	232	k ʷ   a   t s   a	ikwatsa		k ʷ   a   t s   a	C 0 0 0 V 0 0 C C 0 0 V	256
2253	256	*boca	mouth	Maropa	katʂa	None	232	k   a   t ʂ   a	ekuatra	Heath1883	k   a   t ʂ   a	C 0 0 V 0 0 C C 0 0 V	256
2244	256	*boca	boca	ProtoTakana	kʷaʈʂa	see also *kwei-	232	k ʷ   a   ʈ ʂ   a	kwac̣a		k ʷ   a   ʈ ʂ   a	C 0 0 0 V 0 0 C C 0 0 V	256
2252	256	*boca	mouth	Reyesano	kʷatsa	None	232	k ʷ   a   t s   a	e-kwaca		k ʷ   a   t s   a	C 0 0 0 V 0 0 C C 0 0 V	256
2254	256	*boca	bocca	Sapibokona	katʃa	None	232	k   a   t ʃ   a	ecuacha		k   a   t ʃ   a	C 0 0 V 0 0 C C 0 0 V	256
2245	256	*boca	boca	Tacana	kʷaʈʂa	None	232	k ʷ   a   ʈ ʂ   a	e-kwaca		k ʷ   a   ʈ ʂ   a	C 0 0 0 V 0 0 C C 0 0 V	256
1911	219	*bofe	bofe	Cavinena	ha	None	179	h   a	e-ha-sa		h   a	C 0 0 V	219
1909	219	*bofe	bofe	ProtoTakana	ʃa	None	179	ʃ   a	ja-		ʃ   a	C 0 0 V	219
1910	219	*bofe	bofe	Tacana	ɽa	None	179	ɽ   a	e-řa-ta		ɽ   a	C 0 0 V	219
1281	158	*boro,gusano	gusano	Huarayo	so	None	116	s   o	so-so		s   o	C 0 0 V	158
460	72	*brazo	elbow	Arasa	ba	None	29	b   a  	ébaša	Nordenskiöld1905	b   a   -	C 0 0 V 0 0	72
446	72	*brazo	arm	Guariza	baj	None	29	b   a   j	ebbay		b   a   j	C 0 0 V 0 0 C	72
447	72	*brazo	arm	Mabenaro	bai	None	29	b   a   i	ibai		b   a   i	C 0 0 V 0 0 V	72
445	72	*brazo	braccio	Sapibokona	bai	None	29	b   a   i	ebbai		b   a   i	C 0 0 V 0 0 V	72
459	72	*brazo	elbow	Tiatinahua	wa	None	29	w   a  	wacu		w   a   -	C 0 0 V 0 0	72
2579	298	*bruja,hechicero	envenenar	Cavinena	maru	None	276	m   a   r   u	marua	Armentia1887	m   a   r   u	C 0 0 V 0 0 C 0 0 V	298
2572	298	*bruja,hechicero	bruja,hechicero	ProtoTakana	maru	None	276	m   a   r   u	maru		m   a   r   u	C 0 0 V 0 0 C 0 0 V	298
2573	298	*bruja,hechicero	bruja	Tacana	mau	None	276	m   a     u	mau		m   a   -   u	C 0 0 V 0 0 0 0 V	298
1548	183	*brujo,dios	dios	Araona	dutʂi	None	143	d   u   t ʂ   i	edutzi		d   u   t ʂ   i	C 0 0 V 0 0 C C 0 0 V	183
1549	183	*brujo,dios	dios	Cavinena	dutʃi	None	143	d   u   t ʃ   i	e-duči	Armentia1887	d   u   t ʃ   i	C 0 0 V 0 0 C C 0 0 V	183
1550	183	*brujo,dios	brujo,curandero	EseEjja	dosi	None	143	d   o   s   i	e-dosi-kia		d   o   s   i	C 0 0 V 0 0 C 0 0 V	183
1545	183	*brujo,dios	brujo,dios	ProtoTakana	duʈʂi	None	143	d   u   ʈ ʂ   i	duc̣i		d   u   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	183
1547	183	*brujo,dios	dio	Sapibokona	rutʃi	None	143	r   u   t ʃ   i	eruchi		r   u   t ʃ   i	C 0 0 V 0 0 C C 0 0 V	183
1546	183	*brujo,dios	piedra de brujo,poder de brujería	Tacana	duʈʂi	None	143	d   u   ʈ ʂ   i	e-duci		d   u   ʈ ʂ   i	C 0 0 V 0 0 C C 0 0 V	183
3569	385	*bueno	bien	Araona	xai	None	378	x   a   i	xaipiave		x   a   i	C 0 0 V 0 0 V	385
3570	385	*bueno	bueno,contento,feliz,sano,bien	Cavinena	hi	None	378	h     i	hi-da		h   -   i	C 0 0 0 0 V	385
3578	385	*bueno	le gusta,agradable	EseEjja	hai	None	378	h   a   i	kea-hai		h   a   i	C 0 0 V 0 0 V	385
3568	385	*bueno	good,blessed	Guariza	saj	None	378	s   a   j	sayme		s   a   j	C 0 0 V 0 0 C	385
3567	385	*bueno	bien	Maropa	zai	None	378	z   a   i	zaipibe	Cardús1886	z   a   i	C 0 0 V 0 0 V	385
3557	385	*bueno	bueno	ProtoTakana	sai	None	378	s   a   i	sai-		s   a   i	C 0 0 V 0 0 V	385
3566	385	*bueno	good	Reyesano	ðai	None	378	ð   a   i	dhai-me		ð   a   i	C 0 0 V 0 0 V	385
3558	385	*bueno	bueno	Tacana	sai	None	378	s   a   i	sai-da		s   a   i	C 0 0 V 0 0 V	385
744	98	*buitre negro	sucha	EseEjja	beʔo	None	56	b   e   ʔ   o	beʔo		b   e   ʔ   o	C 0 0 V 0 0 C 0 0 V	98
745	98	*buitre negro	gallinazo	Huarayo	beo	None	56	b   e     o	beó~beʔó		b   e   -   o	C 0 0 V 0 0 0 0 V	98
742	98	*buitre negro	buitre negro	ProtoTakana	bedu	None	56	b   e   d   u	bedu		b   e   d   u	C 0 0 V 0 0 C 0 0 V	98
743	98	*buitre negro	buzzard	Reyesano	bedzo	None	56	b   e   d z   o	bendzo		b   e   d z   o	C 0 0 V 0 0 C C 0 0 V	98
1015	136	*cabello	empelar	Cavinena	tsaru	None	88	t s   a   r   u	caru-kihu	Armentia1887	t s   a   r   u	C C 0 0 V 0 0 C 0 0 V	136
1018	136	*cabello	cabello corto	EseEjja	sawo	None	88	s   a   w   o	sawomá		s   a   w   o	C 0 0 V 0 0 C 0 0 V	136
1010	136	*cabello	cabello	ProtoTakana	ʈʂaru	None	88	ʈ ʂ   a   r   u	c̣aru		ʈ ʂ   a   r   u	C C 0 0 V 0 0 C 0 0 V	136
1012	136	*cabello	cappelli	Sapibokona	tʃau	None	88	t ʃ   a     u	echau		t ʃ   a   -   u	C C 0 0 V 0 0 0 0 V	136
1011	136	*cabello	surco	Tacana	ʈʂau	cognate?	88	ʈ ʂ   a     u	e-cau-nu	Armentia1887	ʈ ʂ   a   -   u	C C 0 0 V 0 0 0 0 V	136
1054	135	*cabeza	cabeza	EseEjja	sapa	None	94	s   a   p   a	e-sapa		s   a   p   a	C 0 0 V 0 0 C 0 0 V	135
1062	135	*cabeza	cabeza	Huarayo	sapa	None	94	s   a   p   a	e-sapa		s   a   p   a	C 0 0 V 0 0 C 0 0 V	135
1052	135	*cabeza	cabeza	ProtoTakana	ʈʂapa	None	94	ʈ ʂ   a   p   a	c̣apa		ʈ ʂ   a   p   a	C C 0 0 V 0 0 C 0 0 V	135
1053	135	*cabeza	seso,médula	Tacana	ʈʂapo	*c̣apa+?	94	ʈ ʂ   a   p   o	e-capona		ʈ ʂ   a   p   o	C C 0 0 V 0 0 C 0 0 V	135
4601	494	*cabeza	cabeza	Araona	tʃua	None	486	t ʃ   u     a	echua		t ʃ   u   -   a	C C 0 0 V 0 0 0 0 V	494
4618	494	*cabeza	head	Arasa	oʃa	None	486	  o   ʃ   a	éoša		-   o   ʃ   a	0 0 V 0 0 C 0 0 V	494
4609	494	*cabeza	encasquetar	Cavinena	juka	None	486	j   u   k   a	yuka-apu	Armentia1887	j   u   k   a	C 0 0 V 0 0 C 0 0 V	494
4613	494	*cabeza	cabeza	EseEjja	woxa	None	486	w   o   x   a	e-woxa		w   o   x   a	C 0 0 V 0 0 C 0 0 V	494
4616	494	*cabeza	cabeza	Huarayo	joha	None	486	j   o   h   a	e-yoha		j   o   h   a	C 0 0 V 0 0 C 0 0 V	494
4602	494	*cabeza	head	Mabenaro	joa	None	486	j   o     a	iyoa		j   o   -   a	C 0 0 V 0 0 0 0 V	494
4599	494	*cabeza	head	Maropa	tʃuxa	None	486	t ʃ   u   x   a	e-čuxa	Heath1883	t ʃ   u   x   a	C C 0 0 V 0 0 C 0 0 V	494
4588	494	*cabeza	cabeza	ProtoTakana	juka	None	486	j   u   k   a	yuka		j   u   k   a	C 0 0 V 0 0 C 0 0 V	494
4598	494	*cabeza	head	Reyesano	tʃoha	None	486	t ʃ   o   h   a	e-čoha		t ʃ   o   h   a	C C 0 0 V 0 0 C 0 0 V	494
4600	494	*cabeza	head	Sapibokona	tʃua	None	486	t ʃ   u     a	echua		t ʃ   u   -   a	C C 0 0 V 0 0 0 0 V	494
4589	494	*cabeza	cabeza	Tacana	tʃua	None	486	t ʃ   u     a	e-čua		t ʃ   u   -   a	C C 0 0 V 0 0 0 0 V	494
1375	171	*caer	destechar	Cavinena	daka	None	129	d   a   k   a	daka-isa	Armentia1887	d   a   k   a	C 0 0 V 0 0 C 0 0 V	171
1371	171	*caer	caer	ProtoTakana	daka	None	129	d   a   k   a	daka-		d   a   k   a	C 0 0 V 0 0 C 0 0 V	171
1372	171	*caer	ralo,no tupido	Tacana	daha	None	129	d   a   h   a	daha-da	Armentia1887	d   a   h   a	C 0 0 V 0 0 C 0 0 V	171
4255	448	*caerse	fall	Arasa	o	None	448	o	otekiani		o	V	448
4249	448	*caerse	caerse	EseEjja	o	None	448	o	oke-		o	V	448
4253	448	*caerse	caer	Huarayo	o	None	448	o	ote-ti-		o	V	448
4247	448	*caerse	caerse	ProtoTakana	u	None	448	u	u(te)		u	V	448
4248	448	*caerse	caerse	Tacana	u	cf. tia-ute-ke 'démelo de arriba', ani-ute- 'sentar, ani-u-da 'asiento' | cf. *bute, for root	448	u	-ute,-u		u	V	448
2583	299	*caitu (hilo hecho en casa)	fil	Arasa	mahi	None	277	m   a   h   i	mahi	Créqui1922	m   a   h   i	C 0 0 V 0 0 C 0 0 V	299
2581	299	*caitu (hilo hecho en casa)	caitu (hilo hecho en casa)	Cavinena	masi	None	277	m   a   s   i	masi		m   a   s   i	C 0 0 V 0 0 C 0 0 V	299
2582	299	*caitu (hilo hecho en casa)	hilo de algodón	EseEjja	mahi	None	277	m   a   h   i	mahii		m   a   h   i	C 0 0 V 0 0 C 0 0 V	299
2580	299	*caitu (hilo hecho en casa)	caitu (hilo hecho en casa)	ProtoTakana	masi	None	277	m   a   s   i	masi		m   a   s   i	C 0 0 V 0 0 C 0 0 V	299
3791	417	*calabacera grande (insecto)	calabacera grande (insecto)	Cavinena	tari	None	407	t   a   r   i	tari		t   a   r   i	C 0 0 V 0 0 C 0 0 V	417
3789	417	*calabacera grande (insecto)	calabacera grande (insecto)	ProtoTakana	taɽi	None	407	t   a   ɽ   i	taři		t   a   ɽ   i	C 0 0 V 0 0 C 0 0 V	417
