# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
55	Chakobo	big	BIG	ʔ a n i	ʔani_hɨnɨ	336	ʔ a n i
52	Kapanawa	big	BIG	ʔ a n i	ʔani	336	ʔ a n i
61	Katukina	big	BIG	a n i	ani-pa	336	- a n i
57	Kaxarari	big	BIG	ɦ a i	lakiɦaˈi	336	ɦ a - i
63	Kaxinawa	big	BIG	a n i	anibu	336	- a n i
54	Marubo	big	BIG	a n i	ˈɐ̃ni-	336	- a n i
66	Mayoruna	big	BIG	a n i	ania	336	- a n i
62	Poyanawa	big	BIG	a d i	ãdiβu	336	- a d i
49	Proto-Panoan	big	BIG	ʔ a n i	ʔani	336	ʔ a n i
60	Shanenawa	big	BIG	a n i	anihu	336	- a n i
58	Sharanawa	big	BIG	a n i	aniɸo	336	- a n i
51	ShipiboKonibo	big	BIG	ʔ a n i	ʔani	336	ʔ a n i
199	Amawaka	big	BIG	ʔ a	-ʔa	24	ʔ - - a
193	Chakobo	big	BIG	ʔ ɨ w a	haʔɨwa	24	ʔ ɨ w a
195	Chaninawa	big	BIG	ɨ w a	ɨwapa	24	- ɨ w a
183	Kakataibo	big	BIG	ʔ i ɔ	ʔĩɔ	24	ʔ i - ɔ
186	Kapanawa	big	BIG	ʔ w a	aʔwan	24	ʔ - w a
201	Kaxinawa	big	BIG	ɨ w a	ɨwa	24	- ɨ w a
203	Marinawa	big	BIG	ɨ w a	ɨwápá	24	- ɨ w a
190	Marubo	big	BIG	ɨ w a	kapɨtɨ-wã	24	- ɨ w a
182	Proto-Panoan	big	BIG	ʔ ɨ w a	ʔɨwa	24	ʔ ɨ w a
197	Shanenawa	big	BIG	ɨ w a	ɨwa-pa	24	- ɨ w a
196	Sharanawa	big	BIG	ɨ w a	ɨwapa	24	- ɨ w a
185	ShipiboKonibo	big	BIG	ʔ ɨ w a	ʔɨwa	24	ʔ ɨ w a
194	Yaminawa	big	BIG	ɨ ɸ a	ɨɸa-pa_ɨɸa-panã	24	- ɨ ɸ a
204	Yawanawa	big	BIG	i w a	iua-pa	24	- i w a
6706	Amawaka	big	BIG	w a k a	waka	412	w a k a
4118	Korubo	big	BIG	n u a	nua	209	n u a
#
3855	Amawaka	to bite	BITE	n a t ɨ x	natɨx-_I	187	n a t ɨ x
3854	Chakobo	to bite	BITE	t ɨ ʂ	tɨʂa-	187	- - t ɨ ʂ
3852	Kakataibo	to bite	BITE	n a t ɨ ʂ	natɨ́́ʂ-	187	n a t ɨ ʂ
3856	Kaxinawa	to bite	BITE	n a t ɨ ʂ	natɨʂ-	187	n a t ɨ ʂ
3851	Proto-Panoan	to bite	BITE	rⁿ a t ɨ ʂ	[n]atɨʂ-	187	rⁿ a t ɨ ʂ
3853	ShipiboKonibo	to bite	BITE	n a t ɨ ʂ	natɨʂ-	187	n a t ɨ ʂ
#
6656	Kakataibo	black	BLACK	t o n a ~	tonã́	408	t o n a ~
6935	Chakobo	black	BLACK	w i s o	wiso	435	w i s o
6937	Chaninawa	black	BLACK	ɸ i s o	ɸiso	435	ɸ i s o
6934	Kapanawa	black	BLACK	w i s o	wiso	435	w i s o
6939	Marinawa	black	BLACK	ɸ i s o	ɸisso	435	ɸ i s o
6940	Matis	black	BLACK	w i s u	wisu	435	w i s u
6930	Proto-Panoan	black	BLACK	w i s o	wiso	435	w i s o
6938	Sharanawa	black	BLACK	ɸ i s o	ɸiso	435	ɸ i s o
6933	ShipiboKonibo	black	BLACK	w i s o	wiso	435	w i s o
6936	Yaminawa	black	BLACK	ɸ i s o	ɸiso	435	ɸ i s o
#
2094	Amawaka	blood	BLOOD	h i m i	himi_I	47	h i m i
2085	Chakobo	blood	BLOOD	h i m i	himi	47	h i m i
2088	Chaninawa	blood	BLOOD	i b i	ibi	47	- i b i
2081	Kakataibo	blood	BLOOD	i m i	imi	47	- i m i
2083	Kapanawa	blood	BLOOD	h i m i	himi	47	h i m i
2092	Katukina	blood	BLOOD	h i m i	himi	47	h i m i
2086	Kaxarari	blood	BLOOD	h i m i	hiˈmi	47	h i m i
2095	Kaxinawa	blood	BLOOD	h i m i	himi	47	h i m i
2098	Korubo	blood	BLOOD	i n	inta	47	- i n -
2096	Marinawa	blood	BLOOD	i m i	imi	47	- i m i
2084	Marubo	blood	BLOOD	i m.b i	ˈĩmbi	47	- i m.b i
2099	Matis	blood	BLOOD	i m i	imi	47	- i m i
2100	Mayoruna	blood	BLOOD	i m i	imi	47	- i m i
2093	Poyanawa	blood	BLOOD	i ~.b i	ĩbi	47	- i ~.b i
2080	Proto-Panoan	blood	BLOOD	h i m i	himi	47	h i m i
2091	Shanenawa	blood	BLOOD	i m i	imi	47	- i m i
2089	Sharanawa	blood	BLOOD	i m i	imi	47	- i m i
2082	ShipiboKonibo	blood	BLOOD	h i m i	himi	47	h i m i
2087	Yaminawa	blood	BLOOD	i m	im-	47	- i m -
2097	Yawanawa	blood	BLOOD	i m i	imi	47	- i m i
2101	Mayoruna	blood	BLOOD	i n	inˈtak	817	- i n -
#
2510	Korubo	blowgun	BLOWGUN	k a n o	kano	77	k a n o
6504	Amawaka	blowgun	BLOWGUN	t ɨ p i	tɨpi	396	t ɨ p i
6505	Kaxinawa	blowgun	BLOWGUN	t ɨ p i	tɨpi	396	t ɨ p i
6506	Marinawa	blowgun	BLOWGUN	t i p i	tipi	396	t i p i
6501	Marubo	blowgun	BLOWGUN	t ə p i	ˈmuka_təˈpi	396	t ə p i
6499	Proto-Panoan	blowgun	BLOWGUN	t ɨ p i	tɨpi	396	t ɨ p i
6502	Sharanawa	blowgun	BLOWGUN	t i p i	tipi	396	t i p i
6500	ShipiboKonibo	blowgun	BLOWGUN	t ɨ p i	tɨpi	396	t ɨ p i
#
2813	Amawaka	to boil	BOIL (OF LIQUID)	k o w i ~	kõwĩ_I	98	k o w i ~
2808	Kakataibo	to boil	BOIL (OF LIQUID)	k o β i ~	koβĩ	98	k o β i ~
2810	Kapanawa	to boil	BOIL (OF LIQUID)	k o β i n	koβín-	98	k o β i n
2814	Kaxinawa	to boil	BOIL (OF LIQUID)	k u b i ~	kubĩ	98	k u b i ~
2815	Marinawa	to boil	BOIL (OF LIQUID)	k o f i ~	Kofĩ	98	k o f i ~
2807	Proto-Panoan	to boil	BOIL (OF LIQUID)	k o β i rⁿ	koβi[n]-	98	k o β i rⁿ
2811	Sharanawa	to boil	BOIL (OF LIQUID)	k o ɸ i n	koɸin	98	k o ɸ i n
2809	ShipiboKonibo	to boil	BOIL (OF LIQUID)	k o β i ~	koβĩ	98	k o β i ~
#
5737	Amawaka	bone	BONE	x a o	xaó_I	334	x a o
5726	Chakobo	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5730	Chaninawa	bone	BONE	ʃ a o	ʃao	334	ʃ a o
5721	Kakataibo	bone	BONE	ʂ ɔ ɔ	ʂɔɔ	334	ʂ ɔ ɔ
5724	Kapanawa	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5735	Katukina	bone	BONE	ʃ a u	ʃau	334	ʃ a u
5727	Kaxarari	bone	BONE	ʂ a u	ʂaˈhwu	334	ʂ a u
5738	Kaxinawa	bone	BONE	ʂ a u	ʂau	334	ʂ a u
5739	Marinawa	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5725	Marubo	bone	BONE	ʃ a u	ʃau	334	ʃ a u
5736	Poyanawa	bone	BONE	h a o	haw	334	h a o
5720	Proto-Panoan	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5734	Shanenawa	bone	BONE	ʂ a u	ʂaw	334	ʂ a u
5732	Sharanawa	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5723	ShipiboKonibo	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5728	Yaminawa	bone	BONE	ʂ a o	ʂao	334	ʂ a o
5740	Yawanawa	bone	BONE	ʃ a u	ʃau	334	ʃ a u
#
2506	Amawaka	bow	BOW	k a ~	piyakãti	77	k a ~ -
2498	Chakobo	bow	BOW	k a n a	kanatí	77	k a n a
2501	Chaninawa	bow	BOW	k a	kati	77	k a - -
2495	Kakataibo	bow	BOW	k a ~	kãti	77	k a ~ -
2505	Katukina	bow	BOW	k a n	kanti	77	k a n -
2499	Kaxarari	bow	BOW	k ɐ n a	kɐnataˈɦi	77	k ɐ n a
2507	Kaxinawa	bow	BOW	k a n u	kanũ	77	k a n u
2508	Marinawa	bow	BOW	k a	kátí	77	k a - -
2511	Mayoruna	bow	BOW	k a n o	kaˈno	77	k a n o
2494	Proto-Panoan	bow	BOW	k a n o	kano-	77	k a n o
2504	Shanenawa	bow	BOW	k a n a	kanati	77	k a n a
2502	Sharanawa	bow	BOW	k a	kati	77	k a - -
2496	ShipiboKonibo	bow	BOW	k a n o	kanóti	77	k a n o
2500	Yaminawa	bow	BOW	k a	kati	77	k a - -
2509	Yawanawa	bow	BOW	k a n i	piakaniti	77	k a n i
4727	Kapanawa	bow	BOW	p i ʔ a	piʔa	257	p i ʔ a
4741	Korubo	bow	BOW	p i a	pia	257	p i - a
4742	Matis	bow	BOW	p i a	pia	257	p i - a
#
4635	Amawaka	branch of tree	BRANCH	p a x k o	paxko	250	p a x k o
4632	Kakataibo	branch of tree	BRANCH	p a ʂ k o	paʂko	250	p a ʂ k o
4636	Kaxinawa	branch of tree	BRANCH	p a ʂ k u	paʂku	250	p a ʂ k u
4637	Marinawa	branch of tree	BRANCH	p a ʂ k o	páʂkó	250	p a ʂ k o
4631	Proto-Panoan	branch of tree	BRANCH	p a ʂ k o	paʂko	250	p a ʂ k o
4633	ShipiboKonibo	branch of tree	BRANCH	p a ʂ k o	paʂko	250	p a ʂ k o
6818	ShipiboKonibo	branch of tree	BRANCH	w ɨ a	wɨá	423	w ɨ a
#
5497	Amawaka	brave	BRAVE	s i n a	sinaa-	316	s i n a
5492	Chaninawa	brave	BRAVE	s i d a	sidabis	316	s i d a
5488	Kakataibo	brave	BRAVE	s i n a	siná	316	s i n a
5490	Kapanawa	brave	BRAVE	s i n a	siná	316	s i n a
5495	Katukina	brave	BRAVE	s i n.n a	sinna	316	s i n.n a
5498	Kaxinawa	brave	BRAVE	s i n a	sina	316	s i n a
5491	Marubo	brave	BRAVE	s i n a	siná	316	s i n a
5501	Mayoruna	brave	BRAVE	s i n a	sinan	316	s i n a
5487	Proto-Panoan	brave	BRAVE	s i rⁿ a	si[n]a	316	s i rⁿ a
5493	Sharanawa	brave	BRAVE	s i n a	sinai	316	s i n a
5489	ShipiboKonibo	brave	BRAVE	s i n a	siná	316	s i n a
#
2967	Amawaka	cedrela odorata	BRAZILIAN CEDAR	k o x ~ a	kõxã_I	113	k o x ~ a
2959	Kakataibo	cedrela odorata	BRAZILIAN CEDAR	k o ʂ ~ a	kõʂã́	113	k o ʂ ~ a
2961	Kapanawa	cedrela odorata	BRAZILIAN CEDAR	k o ʂ a	koʂán	113	k o ʂ - a
2962	Kaxarari	cedrela odorata	BRAZILIAN CEDAR	kʷ a ʂ a	ʃakwaˈʂa	113	kʷ a ʂ - a
2968	Kaxinawa	cedrela odorata	BRAZILIAN CEDAR	k u ʂ a	kuʂa	113	k u ʂ - a
2969	Marinawa	cedrela odorata	BRAZILIAN CEDAR	k o ʂ a	koʂa	113	k o ʂ - a
2958	Proto-Panoan	cedrela odorata	BRAZILIAN CEDAR	k o ʂ n a	[k]oʂna	113	k o ʂ n a
2966	Shanenawa	cedrela odorata	BRAZILIAN CEDAR	k u ʂ a	kuˈʂa	113	k u ʂ - a
2964	Sharanawa	cedrela odorata	BRAZILIAN CEDAR	k o ʂ a	koʂa	113	k o ʂ - a
2960	ShipiboKonibo	cedrela odorata	BRAZILIAN CEDAR	k o ʂ ~ a	kõʂã́	113	k o ʂ ~ a
2963	Yaminawa	cedrela odorata	BRAZILIAN CEDAR	k o ʂ a	koʂa	113	k o ʂ - a
#
6496	Amawaka	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨ-_I	395	t ɨ - k ɨ
6491	Chakobo	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨ	395	t ɨ - k ɨ
6488	Kakataibo	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨ-́́	395	t ɨ - k ɨ
6490	Kapanawa	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ ʔ k ɨ	tɨʔkɨ-	395	t ɨ ʔ k ɨ
6497	Kaxinawa	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨ-	395	t ɨ - k ɨ
6498	Matis	to break	BREAK (DESTROY OR GET DESTROYED)	ɨ k ɨ	ɨ́ḱ_ɨ...	395	- ɨ - k ɨ
6487	Proto-Panoan	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ ʔ k ɨ	tɨʔk[ɨ]-	395	t ɨ ʔ k ɨ
6494	Sharanawa	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨi	395	t ɨ - k ɨ
6489	ShipiboKonibo	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k ɨ	tɨkɨ	395	t ɨ - k ɨ
6493	Yaminawa	to break	BREAK (DESTROY OR GET DESTROYED)	t ɨ k a	tɨka-kĩ	395	t ɨ - k a
#
6179	Amawaka	breasts, milk	BREAST OR MILK	x o m a	xoma	369	x o m a
6171	Chakobo	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
6173	Chaninawa	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma_ɸɨpon	369	ʂ o m a
6167	Kakataibo	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
6169	Kapanawa	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
6177	Katukina	breasts, milk	BREAST OR MILK	ʃ u m a	ʃuma	369	ʃ u m a
6180	Kaxinawa	breasts, milk	BREAST OR MILK	ʂ u m a	ʂuma	369	ʂ u m a
6183	Korubo	breasts, milk	BREAST OR MILK	ʂ u m a	ʂuma	369	ʂ u m a
6181	Marinawa	breasts, milk	BREAST OR MILK	ʂ o m a	ʂómá	369	ʂ o m a
6184	Matis	breasts, milk	BREAST OR MILK	ʂ u m a	ʂuma	369	ʂ u m a
6185	Mayoruna	breasts, milk	BREAST OR MILK	ʂ u m a	ʂuma	369	ʂ u m a
6178	Poyanawa	breasts, milk	BREAST OR MILK	h u ~.b a	hũba	369	h u ~.b a
6166	Proto-Panoan	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
6176	Shanenawa	breasts, milk	BREAST OR MILK	ʂ u m a	ʂuma	369	ʂ u m a
6174	Sharanawa	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
6168	ShipiboKonibo	breasts, milk	BREAST OR MILK	ʂ o m a	ʂoma	369	ʂ o m a
#
4319	Amawaka	to breathe	BREATHE	h o i	hõwi-	228	h o i -
4317	Chakobo	to breathe	BREATHE	h o i	hoi-	228	h o i -
4314	Kakataibo	to breathe	BREATHE	o i	oi-	228	- o i -
4316	Kapanawa	to breathe	BREATHE	h o i n	hoín	228	h o i n
4318	Kaxarari	to breathe	BREATHE	ɦ ɯ ɛ	ɦɯiwɛˈɦi	228	ɦ ɯ ɛ -
4320	Kaxinawa	to breathe	BREATHE	h u i	huiduku-	228	h u i -
4313	Proto-Panoan	to breathe	BREATHE	h o i n	hoin	228	h o i n
4315	ShipiboKonibo	to breathe	BREATHE	h o i	hoi-	228	h o i -
#
6401	Amawaka	bridge, platform	BRIDGE	t a p o	tapo_I	385	t a p o
6397	Chakobo	bridge, platform	BRIDGE	t a p o	ˈtapo	385	t a p o
6393	Kakataibo	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6395	Kapanawa	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6400	Katukina	bridge, platform	BRIDGE	t a p u	tapu	385	t a p u
6402	Kaxinawa	bridge, platform	BRIDGE	t a p u	tapu	385	t a p u
6403	Marinawa	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6396	Marubo	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6405	Mayoruna	bridge, platform	BRIDGE	t a p u	tapu	385	t a p u
6392	Proto-Panoan	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6398	Sharanawa	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6394	ShipiboKonibo	bridge, platform	BRIDGE	t a p o	tapo	385	t a p o
6404	Yawanawa	bridge, platform	BRIDGE	t a p u	tapu	385	t a p u
#
2015	Amawaka	to burn	BURN	h ɨ ɾ ɨ	hɨɾɨɨ-	41	h ɨ ɾ ɨ
2010	Chakobo	to burn	BURN	h ɨ ɾ ɨ	ˈhɨɾɨ	41	h ɨ ɾ ɨ
2009	Kakataibo	to burn	BURN	ɨ ɾ ɨ	ɨɾɨ̃-	41	- ɨ ɾ ɨ
2016	Kaxinawa	to burn	BURN	h ɨ d ɨ	hɨdɨ	41	h ɨ d ɨ
2017	Marinawa	to burn	BURN	ɨ ɾ ɨ	ɨɾɨ-	41	- ɨ ɾ ɨ
2019	Mayoruna	to burn	BURN	n ɨ d ɨ	nɨdɨnca	41	n ɨ d ɨ
2008	Proto-Panoan	to burn	BURN	h ɨ ɽ ɨ	hɨɽɨ-	41	h ɨ ɽ ɨ
2011	Sharanawa	to burn	BURN	i ɾ ɨ	iɾɨ	41	- i ɾ ɨ
3702	Mayoruna	to burn	BURN	n a kʷ a	naˈkwa	176	n a kʷ a
#
3103	Amawaka	to bury	BURY	m a i	mai-	126	m a i -
3100	Chakobo	to bury	BURY	m a i	mai-	126	m a i -
3097	Kakataibo	to bury	BURY	m a i ~	maĩ-	126	m a i ~
3099	Kapanawa	to bury	BURY	m a i n	maín_maʔpó-	126	m a i n
3104	Kaxinawa	to bury	BURY	m a i	maiwa-	126	m a i -
3105	Marinawa	to bury	BURY	m a i	maiwa-	126	m a i -
3096	Proto-Panoan	to bury	BURY	m a i rⁿ	mai[n]-	126	m a i rⁿ
3098	ShipiboKonibo	to bury	BURY	m i i ~	miĩ-	126	m i i ~
#
2545	Amawaka	caiman	CAIMAN	k a p ɨ	kapɨɨ_I	80	k a p ɨ -
2533	Chakobo	caiman	CAIMAN	k a p ɨ t	ˈkapɨtɨ	80	k a p ɨ t
2539	Chaninawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2529	Kakataibo	caiman	CAIMAN	k a p ɨ	kapɨ́	80	k a p ɨ -
2531	Kapanawa	caiman	CAIMAN	k a p ɨ	kapɨ́	80	k a p ɨ -
2543	Katukina	caiman	CAIMAN	k a p ɨ	kaˈpɨ	80	k a p ɨ -
2536	Kaxarari	caiman	CAIMAN	k a p ɨ t	kapɨˈtɨ	80	k a p ɨ t
2547	Kaxinawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2548	Marinawa	caiman	CAIMAN	k a p ɨ	kápɨ̃̃	80	k a p ɨ -
2532	Marubo	caiman	CAIMAN	k a p ɨ	kaˈpɨ	80	k a p ɨ -
2550	Matis	caiman	CAIMAN	k a p ɨ d	kapɨd	80	k a p ɨ d
2544	Poyanawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2528	Proto-Panoan	caiman	CAIMAN	k a p ɨ t	kapɨt	80	k a p ɨ t
2542	Shanenawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2540	Sharanawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2530	ShipiboKonibo	caiman	CAIMAN	k a p ɨ	kapɨ́	80	k a p ɨ -
2537	Yaminawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
2549	Yawanawa	caiman	CAIMAN	k a p ɨ	kapɨ	80	k a p ɨ -
#
6928	Amawaka	calf	CALF OF LEG	w i p o k o	wipoko	434	w i p o k o
6924	Kakataibo	calf	CALF OF LEG	i p o k o	ipoko	434	- i p o k o
6923	Proto-Panoan	calf	CALF OF LEG	w i p o k o	wipoko	434	w i p o k o
6925	ShipiboKonibo	calf	CALF OF LEG	w i p o k o	wipoko	434	w i p o k o
#
2247	Amawaka	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
2242	Chakobo	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
2238	Kakataibo	to call	CALL	kʷ ɨ ~	kwɨ̃-	59	kʷ ɨ ~ -
2240	Kapanawa	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
2248	Kaxinawa	to call	CALL	k ɨ n a	kɨnã-	59	k ɨ n a
2251	Korubo	to call	CALL	kʷ ɨ n	kwɨn	59	kʷ ɨ n -
2249	Marinawa	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
2241	Marubo	to call	CALL	k ɨ n a	kɨna	59	k ɨ n a
2252	Matis	to call	CALL	kʷ ɨ n	kuɨn	59	kʷ ɨ n -
2253	Mayoruna	to call	CALL	kʷ ɨ n	kwɨn	59	kʷ ɨ n -
2237	Proto-Panoan	to call	CALL	kʷ ɨ rⁿ a	kwɨ[n]a-	59	kʷ ɨ rⁿ a
2246	Shanenawa	to call	CALL	k ɨ n a	kɨna	59	k ɨ n a
2244	Sharanawa	to call	CALL	k ɨ n a	kɨnai	59	k ɨ n a
2239	ShipiboKonibo	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
2243	Yaminawa	to call	CALL	k ɨ n a	kɨna-kin	59	k ɨ n a
2250	Yawanawa	to call	CALL	k ɨ n a	kɨna-	59	k ɨ n a
#
4200	Amawaka	canoe	CANOE	n o n	nónti	217	n o n -
4190	Kakataibo	canoe	CANOE	n u n	nun-ti	217	n u n -
4236	Amawaka	canoe	CANOE	n o ~ t i	nõti_I	220	n o ~ t i
4234	Chakobo	canoe	CANOE	n o t i	notí	220	n o - t i
4231	Kakataibo	canoe	CANOE	n o ~ t i	nõti	220	n o ~ t i
4233	Kapanawa	canoe	CANOE	n o n t i	nonti	220	n o n t i
4235	Katukina	canoe	CANOE	n u n t i	nunti	220	n u n t i
4238	Korubo	canoe	CANOE	n u n t e	nunte	220	n u n t e
4237	Marinawa	canoe	CANOE	n o t i	noti	220	n o - t i
4239	Matis	canoe	CANOE	n u n t e	nunte	220	n u n t e
4240	Mayoruna	canoe	CANOE	n u n t e	nunte	220	n u n t e
4230	Proto-Panoan	canoe	CANOE	rⁿ o ~ t i	[n]õti	220	rⁿ o ~ t i
4232	ShipiboKonibo	canoe	CANOE	n o ~ t i	nõti	220	n o ~ t i
5761	Chaninawa	canoe	CANOE	ʃ a ʃ o	ʃaʃo	338	ʃ a ʃ o
5768	Marinawa	canoe	CANOE	ʂ a ʂ o	ʂaʂo	338	ʂ a ʂ o
5764	Shanenawa	canoe	CANOE	ʂ a ʂ u	ʂaʂu	338	ʂ a ʂ u
5769	Yawanawa	canoe	CANOE	ʂ a ʂ u	ʂaʂu	338	ʂ a ʂ u
#
44	Amawaka	cabybara	CAPYBARA	ʔ a m ɨ n	ʔamɨn	226	ʔ a m ɨ n
39	Chakobo	cabybara	CAPYBARA	a m ɨ n	amɨno	226	- a m ɨ n
35	Kakataibo	cabybara	CAPYBARA	ʔ a m ɨ ~	ʔaˈmɨ̃	226	ʔ a m ɨ ~
37	Kapanawa	cabybara	CAPYBARA	ʔ a m ɨ n	ʔaˈmɨn	226	ʔ a m ɨ n
43	Katukina	cabybara	CAPYBARA	a m ɨ n	amɨn	226	- a m ɨ n
45	Kaxinawa	cabybara	CAPYBARA	a m ɨ ~	amɨ̃	226	- a m ɨ ~
46	Marinawa	cabybara	CAPYBARA	ʔ a m ɨ ~	ˈamɨ̃	226	ʔ a m ɨ ~
38	Marubo	cabybara	CAPYBARA	a m ɨ	amɨ	226	- a m ɨ -
34	Proto-Panoan	cabybara	CAPYBARA	ʔ a m ɨ rⁿ	ʔamɨ[n]	226	ʔ a m ɨ rⁿ
42	Shanenawa	cabybara	CAPYBARA	a m a n	aman	226	- a m a n
41	Sharanawa	cabybara	CAPYBARA	a m ɨ n	amɨn	226	- a m ɨ n
36	ShipiboKonibo	cabybara	CAPYBARA	ʔ a m ɨ ~	ʔaˈmɨ̃	226	ʔ a m ɨ ~
48	Yawanawa	cabybara	CAPYBARA	a m a n	aman	226	- a m a n
50	Kakataibo	cabybara	CAPYBARA	ʔ a n i	ʔani	336	ʔ a n i
#
27	Amawaka	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
22	Chakobo	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
23	Chaninawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
18	Kakataibo	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
20	Kapanawa	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
25	Katukina	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
29	Kaxinawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
32	Korubo	manioc, cassava	CASSAVA	a ts a	Atsa	114	- a ts a
30	Marinawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
21	Marubo	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
33	Matis	manioc, cassava	CASSAVA	a ts a	Atsa	114	- a ts a
26	Poyanawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
17	Proto-Panoan	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
24	Shanenawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
19	ShipiboKonibo	manioc, cassava	CASSAVA	ʔ a ts a	ʔatsa	114	ʔ a ts a
31	Yawanawa	manioc, cassava	CASSAVA	a ts a	atsa	114	- a ts a
1477	Matis	manioc, cassava	CASSAVA	b i n a	bina	509	b i n a
#
1395	Amawaka	to catch	CATCH	w i	wi-	503	w i -
1388	Chakobo	to catch	CATCH	β i	βi-	503	β i -
1390	Chaninawa	to catch	CATCH	ɸ i	ɸii	503	ɸ i -
1383	Kakataibo	to catch	CATCH	β i	βi-	503	β i -
1385	Kapanawa	to catch	CATCH	β i	βi	503	β i -
1394	Katukina	to catch	CATCH	β i	βi-ai	503	β i -
1396	Kaxinawa	to catch	CATCH	b i	bi-	503	b i -
1398	Korubo	to catch	CATCH	b e t	bet	503	b e t
1397	Marinawa	to catch	CATCH	ɸ i	ɸí-	503	ɸ i -
1387	Marubo	to catch	CATCH	v i	vi	503	v i -
1399	Matis	to catch	CATCH	b e d	bed-kin	503	b e d
1400	Mayoruna	to catch	CATCH	b e d	bed	503	b e d
1382	Proto-Panoan	to catch	CATCH	β i tʳ	βiCc-	503	β i tʳ
1392	Sharanawa	to catch	CATCH	ɸ i	ɸii	503	ɸ i -
1384	ShipiboKonibo	to catch	CATCH	β i	βi-	503	β i -
1389	Yaminawa	to catch	CATCH	ɸ i	ɸi	503	ɸ i -
#
1735	Chakobo	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
1734	Kapanawa	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
1739	Kaxinawa	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
1741	Marinawa	amber, coal	CHARCOAL	ts i s t ɨ	tsístɨ́	17	ts i s t ɨ
1731	Proto-Panoan	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
1737	Sharanawa	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
1733	ShipiboKonibo	amber, coal	CHARCOAL	ts i s t ɨ	tsistɨ	17	ts i s t ɨ
