# Wordlist

# DATA
ID	DOCULECT	CONCEPT_NAME	CONCEPT	TOKENS	FORM	COGID	ALIGNMENT
2797	ProtoTakana	*arrancar,desplumar	None	m u ʈʂ u	muc̣u-	317	m u ʈʂ u
2798	Tacana	*arrancar,desplumar	None	m u ʈʂ u	mucu-	317	m u ʈʂ u
2804	Cavinena	*tacuara,flauta	None	m o r i	mori	318	m o r i
2802	ProtoTakana	*tacuara,flauta	None	m u r i	muri	318	m u r i
2803	Tacana	*tacuara,flauta	None	m u i	mui	318	m u - i
2831	Cavinena	*gorgojo	None	m u h u	muhu	321	m u h u
2832	EseEjja	*gorgojo	None	m o h o	e-moho-yo	321	m o h o
2829	ProtoTakana	*gorgojo	None	m u s u	musu	321	m u s u
2830	Tacana	*gorgojo	None	m u s u	musu	321	m u s u
2839	Cavinena	*almendro	None	m o k e	moke	316	m o k e
2836	ProtoTakana	*almendro	None	m u k e	mu...ke	316	m u k e
2837	Tacana	*almendro	None	m u h e	muihe	316	m u h e
2902	Arasa	*agua,lluvia,río	None	n a	éna	327	n a
2880	Cavinena	*agua,lluvia,río	None	n a	e-na	327	n a
2901	Chama	*agua,lluvia,río	None	n a	éna	327	n a
2890	EseEjja	*agua,lluvia,río	None	n a	e-na	327	n a
2864	ProtoTakana	*agua,lluvia,río	None	n a	na+...	327	n a
2879	Reyesano	*agua,lluvia,río	None	n a	e-na-mbakwi	327	n a
2865	Tacana	*agua,lluvia,río	None	n a	e-na	327	n a
2931	Cavinena	*completive suffix	None	n a	-na	18	n a
2929	ProtoTakana	*completive suffix	None	n a	-na	18	n a
2930	Tacana	*completive suffix	None	n a	-na	18	n a
2936	Cavinena	*tierno,chico	None	n a n a	nana-da	334	n a n a
2932	ProtoTakana	*tierno,chico	None	n a n a	nana	334	n a n a
2933	Tacana	*tierno,chico	None	n a n a	e-nana	334	n a n a
2944	Cavinena	*plátano,pacay	None	n a h a	naha	335	n a h a
2945	Huarayo	*plátano,pacay	None	n a h a	naha	335	n a h a
2943	Mabenaro	*plátano,pacay	None	n a h a	naha	335	n a h a
2939	ProtoTakana	*plátano,pacay	None	n a s a	nasa	335	n a s a
2940	Tacana	*plátano,pacay	None	n a s a	nasa	335	n a s a
2946	ProtoTakana	*turiro	None	n a w a m a	nawama	336	n a w a m a
2949	Reyesano	*turiro	None	n a w a m a	nawama	336	n a w a m a
2947	Tacana	*turiro	None	n a w a m a	nawama	336	n a w a m a
2952	EseEjja	*defender,tener mezquindad	None	n a w e	nawe-	337	n a w e
2950	ProtoTakana	*defender,tener mezquindad	None	n a w e	nawe	337	n a w e
2951	Tacana	*defender,tener mezquindad	None	n a β e	me-nave-da	337	n a β e
2992	Cavinena	*parar,pararse	None	n e t i	neti-	342	n e t i
2995	EseEjja	*parar,pararse	None	n e k i	neki-	342	n e k i
3002	Huarayo	*parar,pararse	None	n e k i	neki-soa-	342	n e k i
2991	Maropa	*parar,pararse	None	n e t i	néti	342	n e t i
2985	ProtoTakana	*parar,pararse	None	n e t i	neti-	342	n e t i
2990	Reyesano	*parar,pararse	None	n e t i	adhe-neti-	342	n e t i
2986	Tacana	*parar,pararse	None	n e t i	neti-	342	n e t i
3013	Cavinena	*anima,espíritu,corazón	None	n i h u	nihu-amiku	343	n i h u
3003	ProtoTakana	*anima,espíritu,corazón	None	n i ʃ u	niju	343	n i ʃ u
3007	Sapibokona	*anima,espíritu,corazón	None	n i s u	einisu	343	n i s u
3004	Tacana	*anima,espíritu,corazón	None	n i ɽ u	e-niřu	343	n i ɽ u
3027	Cavinena	*genio,carácter,conciencia	None	n i m e	nime-apota-	344	n i m e
3017	ProtoTakana	*genio,carácter,conciencia	None	n i m e	nime	344	n i m e
3018	Tacana	*genio,carácter,conciencia	None	n i m e	e-nime	344	n i m e
3065	Cavinena	*meter,entrar	None	n u b i	e-nubi	346	n u b i
3067	EseEjja	*meter,entrar	None	n o b i	xa-kwea-nobi-ki	346	n o b i
3068	Huarayo	*meter,entrar	None	n o b i	e-nobibi_etí	346	n o b i
3059	ProtoTakana	*meter,entrar	None	n u b i	nubi	346	n u b i
3060	Tacana	*meter,entrar	None	n u b i	nubi-a-	346	n u b i
3074	Cavinena	*pasto,paja	None	n o ts a	noca	347	n o ts a
3071	ProtoTakana	*pasto,paja	None	n u ʈʂ a	nuc̣a	347	n u ʈʂ a
3072	Tacana	*pasto,paja	None	n u ʈʂ a	nuca	347	n u ʈʂ a
3078	Cavinena	*árbol con fruto que se comen	None	n o i	noi	348	n o i
3079	EseEjja	*árbol con fruto que se comen	None	n o i	noi	348	n o i
3080	Huarayo	*árbol con fruto que se comen	None	n o i	noi	348	n o i
3076	ProtoTakana	*árbol con fruto que se comen	None	n u i	nui	348	n u i
3077	Tacana	*árbol con fruto que se comen	None	n u i	nui	348	n u i
3137	Cavinena	*augmentative suffix	None	p a	-pa	19	p a
3133	ProtoTakana	*augmentative suffix	None	p a	-pa	19	p a
3134	Tacana	*augmentative suffix	None	p a	-pa	19	p a
3157	Cavinena	*carpir	None	p a r o	paro-paro-	357	p a r o
3155	ProtoTakana	*carpir	None	p a ɽ u	pařu	357	p a ɽ u
3156	Tacana	*carpir	None	p a r u	paru-	357	p a r u
3175	Cavinena	*tuerto,gris	None	p a s a	pasa	356	p a s a
3171	ProtoTakana	*tuerto,gris	None	p a z a	paza	356	p a z a
3172	Tacana	*tuerto,gris	None	p a ð a	padha	356	p a ð a
3180	EseEjja	*ventear	None	p e	e-pexi	358	p e -
3181	Huarayo	*ventear	None	p i	pio-	358	p - i
3177	ProtoTakana	*ventear	None	p e i	pei-	358	p e i
3179	Tacana	*ventear	None	p e i	pei-pei-išo	358	p e i
3212	Cavinena	*un lado,junto,ante,adelante	None	p e k e	peke	360	p e k e
3209	ProtoTakana	*un lado,junto,ante,adelante	None	p e k e	peke	360	p e k e
3210	Tacana	*un lado,junto,ante,adelante	None	p e h e	bo-pehe	360	p e h e
3220	Cavinena	*cayapo,balsa	None	p e r e	pere	364	p e r e
3217	ProtoTakana	*cayapo,balsa	None	p e ɽ e	peře	364	p e ɽ e
3218	Tacana	*cayapo,balsa	None	p e r e	pere	364	p e r e
3236	Cavinena	*desenganchar	None	p e h o	peho-	362	p e h o
3237	EseEjja	*desenganchar	None	p e h o	peho-	362	p e h o
3234	ProtoTakana	*desenganchar	None	p e s u	pesu-	362	p e s u
3235	Tacana	*desenganchar	None	p e s u	pesu-	362	p e s u
3241	EseEjja	*pasar,atravesar	None	p e k o	peko-	363	p e k o
3238	ProtoTakana	*pasar,atravesar	None	p e t u	petu	363	p e t u
3240	Tacana	*pasar,atravesar	None	p e t u	e-petu-hi	363	p e t u
3256	Cavinena	*ligoso	None	p i d i	pidi-da-ke	367	p i d i
3254	ProtoTakana	*ligoso	None	p i d i	pidi	367	p i d i
3255	Tacana	*ligoso	None	p i d i	pidi-da	367	p i d i
3319	EseEjja	*venir,llegar	None	p o e	poe-kwahi-	374	p o e
3317	Maropa	*venir,llegar	None	p u e	apueya	374	p u e
3312	ProtoTakana	*venir,llegar	None	p u e	pue	374	p u e
3315	Reyesano	*venir,llegar	None	p o e	poe-yohe	374	p o e
3313	Tacana	*venir,llegar	None	p u e	pue-	374	p u e
3362	Cavinena	*nominalizing agentive suffix	None	p o h i	-pohi	20	p o h i
3363	EseEjja	*nominalizing agentive suffix	None	p o x i	-poxi	20	p o x i
3360	ProtoTakana	*nominalizing agentive suffix	None	p u k i	-puki	20	p u k i
3361	Tacana	*nominalizing agentive suffix	None	p u i	-pui	20	p u - i
3391	Cavinena	*curucusí,luciérnaga	None	p o r a r i	porari	377	p o r a r i
3389	ProtoTakana	*curucusí,luciérnaga	None	p u r a r i	purari	377	p u r a r i
3390	Tacana	*curucusí,luciérnaga	None	p u h a i	puhai	377	p u h a - i
3395	Cavinena	*transivitizing (and instrumental) suffix, mainly pronominal	None	r a	-ra	21	r a
3396	EseEjja	*transivitizing (and instrumental) suffix, mainly pronominal	None	a	-a	21	- a
3397	Huarayo	*transivitizing (and instrumental) suffix, mainly pronominal	None	a	-a	21	- a
3393	ProtoTakana	*transivitizing (and instrumental) suffix, mainly pronominal	None	r a	-ra	21	r a
3394	Tacana	*transivitizing (and instrumental) suffix, mainly pronominal	None	a	-a	21	- a
3417	Cavinena	*este,aquí	None	r e e	reeke	380	r e e
3430	EseEjja	*este,aquí	None	h i	hikio	380	h i -
3413	ProtoTakana	*este,aquí	None	r e e	ree-	380	r e e
3414	Tacana	*este,aquí	None	j e	ye	380	j e -
3436	Cavinena	*cortar,quebrar	None	r a	ra-	512	r a
3433	ProtoTakana	*cortar,quebrar	None	ɽ a	řa-	512	ɽ a
3434	Tacana	*cortar,quebrar	None	r a	ra-ha-	512	r a
3447	Cavinena	*juntar,amontonar,acarrear	None	r a d a	rada-	513	r a d a
3439	ProtoTakana	*juntar,amontonar,acarrear	None	ɽ a d a	řada	513	ɽ a d a
3440	Tacana	*juntar,amontonar,acarrear	None	r a d a	e-rada-i	513	r a d a
3452	Cavinena	*chapapear,abochornar	None	r a r i	rari	514	r a r i
3450	ProtoTakana	*chapapear,abochornar	None	ɽ a ɽ i	řařI	514	ɽ a ɽ i
3451	Tacana	*chapapear,abochornar	None	r a r e	rare-	514	r a r e
3467	Cavinena	*pascana	None	r e r e	e-rere	518	r e r e
3465	ProtoTakana	*pascana	None	ɽ e ɽ e	řeře	518	ɽ e ɽ e
3466	Tacana	*pascana	None	r e r e	e-rere	518	r e r e
3482	Cavinena	*zurcir,frunzar	None	r i tʃ	riči-riči	520	r i tʃ
3480	ProtoTakana	*zurcir,frunzar	None	ɽ i ʈʂ	řic̣...	520	ɽ i ʈʂ
3481	Tacana	*zurcir,frunzar	None	r i ʈʂ	rica	520	r i ʈʂ
3530	Cavinena	*possessive suffix	None	h a	-ha	22	h a
3531	EseEjja	*possessive suffix	None	h a	-ha	22	h a
3528	ProtoTakana	*possessive suffix	None	s a	-sa	22	s a
3529	Tacana	*possessive suffix	None	s a	-sa	22	s a
3587	Cavinena	*fuerte,ácido,agrio	None	h a k o	hako-da	387	h a k o
3583	ProtoTakana	*fuerte,ácido,agrio	None	s a k u	saku	387	s a k u
3584	Tacana	*fuerte,ácido,agrio	None	s a h u	sahu-da	387	s a h u
3590	Cavinena	*gallinazo,sucha	None	h a m a n i	hamani	388	h a m a n i
3588	ProtoTakana	*gallinazo,sucha	None	s a m a n i	samani	388	s a m a n i
3589	Tacana	*gallinazo,sucha	None	s a m a n i	samani	388	s a m a n i
3593	Cavinena	*vena,nervio,tendón	None	h a r o n a	e-harona	382	h a r o n a
3594	EseEjja	*vena,nervio,tendón	None	h a ʔ o n a	e-haʔiona	382	h a ʔ o n a
3595	Huarayo	*vena,nervio,tendón	None	ʔ a h o n a	e-ʔahaʔona	382	ʔ a h o n a
3591	ProtoTakana	*vena,nervio,tendón	None	s a r u n a	saruna	382	s a r u n a
3592	Tacana	*vena,nervio,tendón	None	s a u n a	e-sauna	382	s a - u n a
3598	EseEjja	*sarna	None	h a i	e-hai	391	h a - i - -
3596	ProtoTakana	*sarna	None	s a ɽ i ɽ i	sařiři	391	s a ɽ i ɽ i
3597	Tacana	*sarna	None	s a r i r i	sariri-da	391	s a r i r i
3603	Cavinena	*madurar,amarillo	None	h a w a	hawa-da	389	h a w a
3610	EseEjja	*madurar,amarillo	None	h a w a	hawa-	389	h a w a
3602	Maropa	*madurar,amarillo	None	θ a w a	θahuamí	389	θ a w a
3599	ProtoTakana	*madurar,amarillo	None	s a w a	sawa	389	s a w a
3600	Tacana	*madurar,amarillo	None	s a w a	sawa-sawa	389	s a w a
3614	Cavinena	*chichilo	None	h a β i	hawi	390	h a β i
3612	ProtoTakana	*chichilo	None	s a w i	sawi	390	s a w i
3613	Tacana	*chichilo	None	s a β i	sawi	390	s a β i
3621	Cavinena	*venir,andar,tirar	None	h e	he-	392	h e
3622	EseEjja	*venir,andar,tirar	None	h e	he-o-	392	h e
3620	Mabenaro	*venir,andar,tirar	None	h i	thiathia	392	h i
3615	ProtoTakana	*venir,andar,tirar	None	s e	se-	392	s e
3619	Tacana	*venir,andar,tirar	None	s e	ani-se-heu-	392	s e
3640	Cavinena	*yacamí (ave)	None	h e m e	heme	394	h e m e
3637	ProtoTakana	*yacamí (ave)	None	s e m e	seme	394	s e m e
3638	Tacana	*yacamí (ave)	None	s e m e	seme	394	s e m e
3644	Cavinena	*resbaloso,resbalar	None	h e r i	heri-da	396	h e r i
3641	ProtoTakana	*resbaloso,resbalar	None	s e r i	seri-	396	s e r i
3642	Tacana	*resbaloso,resbalar	None	s e β i	sevida	396	s e β i
3655	Cavinena	*cortar,serruchar	None	h i kʷ i	hikwi-hikwi-	397	h i kʷ i
3657	Huarayo	*cortar,serruchar	None	h i kʷ i	hikwi-	397	h i kʷ i
3649	ProtoTakana	*cortar,serruchar	None	s i kʷ i	sikwi	397	s i kʷ i
3650	Tacana	*cortar,serruchar	None	s i k i	siki-	397	s i k i
3667	Cavinena	*caliente,cocinar	None	h i n a	e-hina	398	h i n a
3670	EseEjja	*caliente,cocinar	None	h i ɲ a	hiña-	398	h i ɲ a
3666	Maropa	*caliente,cocinar	None	θ i n	θintritríme	398	θ i n -
3660	ProtoTakana	*caliente,cocinar	None	s i n a	sina	398	s i n a
3665	Reyesano	*caliente,cocinar	None	ð i n	dhindzindzi-me	398	ð i n -
3661	Tacana	*caliente,cocinar	None	s i n a	sina-da	398	s i n a
3678	Cavinena	*mono silbador	None	h i r o w a	hirowa	399	h i r o w a
3676	ProtoTakana	*mono silbador	None	s i r o m a	siroma	399	s i r o m a
3677	Reyesano	*mono silbador	None	ð i o w a	dhiowa	399	ð i - o w a
3683	Cavinena	*locative suffix	None	h o	-ho	23	h o
3684	EseEjja	*locative suffix	None	h o	-ho	23	h o
3682	Guariza	*locative suffix	None	s u	-zu	23	s u
3679	ProtoTakana	*locative suffix	None	s u	-su	23	s u
3681	Reyesano	*locative suffix	None	ð o	-dho	23	ð o
3680	Tacana	*locative suffix	None	s o	-so	23	s o
3727	Cavinena	*juntos,ambos	None	t a ts e	tace	406	t a ts e
3724	ProtoTakana	*juntos,ambos	None	t a ʈʂ e	tac̣e	406	t a ʈʂ e
3725	Tacana	*juntos,ambos	None	t a ʈʂ e	tace	406	t a ʈʂ e
3731	Cavinena	*picotada	None	t a ts u	e-tacu	407	t a ts u
3729	ProtoTakana	*picotada	None	t a ʈʂ u	tac̣u	407	t a ʈʂ u
3730	Tacana	*picotada	None	t a ʈʂ u	tacu	407	t a ʈʂ u
3737	Cavinena	*duro,fuerte	None	t a d a	tada-ta-	408	t a d a
3749	EseEjja	*duro,fuerte	None	t a ʔ a	kia-taʔa-ne	408	t a ʔ a
3732	ProtoTakana	*duro,fuerte	None	t a d a	tada-	408	t a d a
3736	Reyesano	*duro,fuerte	None	t a dz a	tandza-me	408	t a dz a
3733	Tacana	*duro,fuerte	None	t a d a	tada-da	408	t a d a
3781	Cavinena	*hormiga cazadora	None	t a p i	tapi-tapi	411	t a p i
3779	ProtoTakana	*hormiga cazadora	None	t a p i	tapi	411	t a p i
3780	Tacana	*hormiga cazadora	None	t a p i	tapi-tapi	411	t a p i
3791	Cavinena	*calabacera grande (insecto)	None	t a r i	tari	417	t a r i
3789	ProtoTakana	*calabacera grande (insecto)	None	t a ɽ i	taři	417	t a ɽ i
3790	Tacana	*calabacera grande (insecto)	None	t a r i	tari	417	t a r i
3797	Cavinena	*remar,batir	None	t a r u	e-taru-kikie	418	t a r u
3792	ProtoTakana	*remar,batir	None	t a ɽ u	tařu	418	t a ɽ u
3793	Tacana	*remar,batir	None	t a r u	e-tarui	418	t a r u
3799	Cavinena	*clavar,arreglar	None	t a t a	tata-	414	t a t a
3800	EseEjja	*clavar,arreglar	None	k a k a	kaka-	414	k a k a
3798	ProtoTakana	*clavar,arreglar	None	t a t a	tata-	414	t a t a
3835	Cavinena	*matar,cazar	None	t e kʷ a	tekwa	421	t e kʷ a
3837	EseEjja	*matar,cazar	None	k e kʷ a	kekwa-	421	k e kʷ a
3840	Huarayo	*matar,cazar	None	t e kʷ a	tekwa-	421	t e kʷ a
3833	ProtoTakana	*matar,cazar	None	t e kʷ a	tekwa	421	t e kʷ a
3834	Tacana	*matar,cazar	None	t e kʷ a	tekwa-	421	t e kʷ a
3844	Cavinena	*jacuú	None	t e m i	e-temi-ki	422	t e m i
3841	ProtoTakana	*jacuú	None	t e m i	temi-	422	t e m i
3842	Tacana	*jacuú	None	t e m i	temi-ke	422	t e m i
3861	Cavinena	*chaco	None	t e e	tee	419	t e e
3862	EseEjja	*chaco	None	k e	ke	419	k e -
3856	ProtoTakana	*chaco	None	t e e	tee	419	t e e
3860	Reyesano	*chaco	None	t e	te	419	t e -
3857	Tacana	*chaco	None	t e	te	419	t e -
3924	Tacana	*pierna,muslo	None	t i	e-ti-dada	425	t i
3915	Cavinena	*tronco,pierna	None	t i b u	e-tibu-ma-ki	428	t i b u
3916	EseEjja	*tronco,pierna	None	k i b o	e-kiʔbo	428	k i b o
3917	Huarayo	*tronco,pierna	None	t i b o	e-tibo	428	t i b o
3909	ProtoTakana	*tronco,pierna	None	t i b u	tibu	428	t i b u
3910	Reyesano	*tronco,pierna	None	t i m.b o	e-mbai-timbo	428	t i m.b o
3921	EseEjja	*pierna,falda	None	k i s e	e-kise	429	k i s e
3919	ProtoTakana	*pierna,falda	None	t i ʈʂ e	tic̣e	429	t i ʈʂ e
3920	Tacana	*pierna,falda	None	t i ʈʂ e	e-tice-wi	429	t i ʈʂ e
3959	EseEjja	*atrás,después	None	k i x e	kixe	431	k i x e
3961	Huarayo	*atrás,después	None	t i h i	tihí	431	t i h i
3953	ProtoTakana	*atrás,después	None	t i k e	tike	431	t i k e
3954	Tacana	*atrás,después	None	t i h e	tihe	431	t i h e
3973	Cavinena	*reflexive suffix	None	t i	-ti	24	t i
3974	EseEjja	*reflexive suffix	None	k i	-ki	24	k i
3971	ProtoTakana	*reflexive suffix	None	t i	-ti	24	t i
3972	Tacana	*reflexive suffix	None	t i	-ti	24	t i
4017	Cavinena	*tronar	None	t i r i	tiri-ti-	440	t i r i
4015	Maropa	*tronar	None	t i r i	tiritiri	440	t i r i
4009	ProtoTakana	*tronar	None	t i ɽ i	tiři	440	t i ɽ i
4014	Reyesano	*tronar	None	t i r i	e-tiri-dha	440	t i r i
4010	Tacana	*tronar	None	t i r i	tiri-tiri-	440	t i r i
4023	Arasa	*quejido	None	t i ʃ i	etiluši	438	t i ʃ i
4021	EseEjja	*quejido	None	k i h i	kihi-kihi-	438	k i h i
4018	ProtoTakana	*quejido	None	t i s i	tisi	438	t i s i
4019	Tacana	*quejido	None	t i s i	tisi-tisi-	438	t i s i
4026	EseEjja	*pisar,arañar	None	k i ʃ i	kiši-	439	k i ʃ i
4028	Huarayo	*pisar,arañar	None	t i ʃ i	tiši	439	t i ʃ i
4024	ProtoTakana	*pisar,arañar	None	t i z i	tizi-	439	t i z i
4025	Tacana	*pisar,arañar	None	t i ð i	tidhi-	439	t i ð i
4046	Cavinena	*3ra persona	None	t o	tora	442	t o
4061	EseEjja	*3ra persona	None	k o	koya	442	k o
4044	Maropa	*3ra persona	None	t u	tuve	442	t u
4029	ProtoTakana	*3ra persona	None	t u	tu-	442	t u
4043	Reyesano	*3ra persona	None	t o	tonabhe	442	t o
4030	Tacana	*3ra persona	None	t u	tuaceda	442	t u
4086	Cavinena	*cortar,trozar	None	t o b o	tobo-	443	t o b o
4088	EseEjja	*cortar,trozar	None	k o b o	kobo-	443	k o b o
4085	ProtoTakana	*cortar,trozar	None	t u b u	tubu	443	t u b u
4120	Cavinena	*motacú	None	t o m i	tomi	444	t o m i
4118	ProtoTakana	*motacú	None	t u m i	tumi	444	t u m i
4119	Tacana	*motacú	None	t u m i	tumi	444	t u m i
4186	Cavinena	*así	None	o	o-ho	450	o
4189	EseEjja	*así	None	o	o-haya	450	o
4175	ProtoTakana	*así	None	u	u-	450	u
4176	Tacana	*así	None	u	u-ha	450	u
4246	EseEjja	*marfil (palmera)	None	o m e	ome	457	o m e - -
4244	ProtoTakana	*marfil (palmera)	None	u m e ɽ e	umeře	457	u m e ɽ e
4245	Tacana	*marfil (palmera)	None	u m e r e	umere	457	u m e r e
4258	Cavinena	*sardina	None	o m i h a	omiha	458	o m i h a
4256	ProtoTakana	*sardina	None	u m i ʃ a	umija	458	u m i ʃ a
4257	Tacana	*sardina	None	u m i ɽ a	umiřa-pa	458	u m i ɽ a
4293	Cavinena	*chanco de tropa	None	w a b o	waboro	464	w a b o
4295	EseEjja	*chanco de tropa	None	w a	waxa	464	w a - -
4291	Mabenaro	*chanco de tropa	None	w a b u	wabu	464	w a b u
4290	Maropa	*chanco de tropa	None	w a m.b u	huambušápi	464	w a m.b u
4287	ProtoTakana	*chanco de tropa	None	w a b u	wabu	464	w a b u
4288	Tacana	*chanco de tropa	None	w a b u	wabu	464	w a b u
4320	Cavinena	*sabañon	None	w a tʃ i	wači-bihi	465	w a tʃ i
4318	ProtoTakana	*sabañon	None	w a ʈʂ i	wac̣i	465	w a ʈʂ i
4319	Tacana	*sabañon	None	w a ʈʂ i	waci-hařa	465	w a ʈʂ i
4381	Cavinena	*abejo	None	w a n o	wano-wano	472	w a n o
4379	ProtoTakana	*abejo	None	w a n u	wanu	472	w a n u
4380	Tacana	*abejo	None	w a n u	wanu-wanu	472	w a n u
4393	EseEjja	*palizado	None	w e p e	wepee	491	w e p e
4394	Huarayo	*palizado	None	w e p e	wepé	491	w e p e
4391	ProtoTakana	*palizado	None	w a p e	wApe	491	w a p e
4392	Tacana	*palizado	None	w a p e	wape	491	w a p e
4396	Cavinena	*huaracachi (ave)	None	w a r a k a	waraka	474	w a r a k a
4397	EseEjja	*huaracachi (ave)	None	w a ʔ a x a	waʔaxa	474	w a ʔ a x a
4395	ProtoTakana	*huaracachi (ave)	None	w a r a k a	waraka	474	w a r a k a
4400	Cavinena	*toco	None	w a r i	wari	475	w a r i
4398	ProtoTakana	*toco	None	w a r i	wari	475	w a r i
4399	Tacana	*toco	None	w a i	wai	475	w a - i
4412	Cavinena	*abeja,miel	None	w a h a	waha	476	w a h a
4406	ProtoTakana	*abeja,miel	None	w a s a	wasa	476	w a s a
4410	Reyesano	*abeja,miel	None	w a ð a	wadha	476	w a ð a
4411	Sapibokona	*abeja,miel	None	β a ɽ a	uvazaena	476	β a ɽ a
4407	Tacana	*abeja,miel	None	w a s a	wasa_iře	476	w a s a
4485	Cavinena	*desnudar,sacar,destejar	None	β i k a	wika	483	β i k a
4481	ProtoTakana	*desnudar,sacar,destejar	None	w i k a	wika	483	w i k a
4482	Tacana	*desnudar,sacar,destejar	None	β i h a	wiha-	483	β i h a
4513	Cavinena	*perdiz chica	None	β i r i r i	wiriri	487	β i r i r i
4511	ProtoTakana	*perdiz chica	None	w i ɽ i ɽ i	wiřiři	487	w i ɽ i ɽ i
4512	Tacana	*perdiz chica	None	β i r i r i	viriri	487	β i r i r i
4543	Cavinena	*colorear	None	h o r o	horo-horo	490	h o r o
4544	EseEjja	*colorear	None	w o ʔ o	woʔo-	490	w o ʔ o
4541	ProtoTakana	*colorear	None	w u ɽ a	wuřÄ	490	w u ɽ a
4542	Tacana	*colorear	None	h u r a	hura-hura	490	h u r a
4550	Cavinena	*plantar,clavar	None	o j o	oyo-da	489	- o j o
4546	ProtoTakana	*plantar,clavar	None	w u j u	wuyu	489	w u j u
4549	Reyesano	*plantar,clavar	None	w o tʃ o	wočo-wočo	489	w o tʃ o
4547	Tacana	*plantar,clavar	None	h u tʃ u	huču-	489	h u tʃ u
4581	Cavinena	*banda	None	j u	yu-barepa	493	j u
4585	EseEjja	*banda	None	o	oxe	493	- o
4587	Huarayo	*banda	None	j e	yehe	493	j e
4567	ProtoTakana	*banda	None	j u	yu-	493	j u
4579	Reyesano	*banda	None	tʃ o	ičo-pea	493	tʃ o
4568	Tacana	*banda	None	tʃ u	ču-make	493	tʃ u
4623	ProtoTakana	*past tense	None	z a	-za	25	z a
4625	Sapibokona	*past tense	None	s a	chuati-ssa	25	s a
4624	Tacana	*past tense	None	ð a	-dha	25	ð a
4634	Cavinena	*cerner,punzar	None	s a kʷ a	e-sakwa	496	s a kʷ a
4630	ProtoTakana	*cerner,punzar	None	z a kʷ a	zakwa	496	z a kʷ a
4631	Tacana	*cerner,punzar	None	ð a kʷ a	dhakwa	496	ð a kʷ a
4640	Cavinena	*sancochar	None	s a p a	sapa-	497	s a p a
4638	ProtoTakana	*sancochar	None	z a p a	zapa	497	z a p a
4639	Tacana	*sancochar	None	ð a p a	dhapa-	497	ð a p a
4651	EseEjja	*prender	None	t a o	tao_po-a-	500	t a - o
4645	ProtoTakana	*prender	None	z a ɽ a	zařA	500	z a ɽ a
4650	Reyesano	*prender	None	s a r a	sarara	500	s a r a
4646	Tacana	*prender	None	ð a r a	dharara	500	ð a r a
4689	Cavinena	*barriga,intestinos	None	s e r e	e-sere	503	s e r e
4694	Chama	*barriga,intestinos	None	t e e	tée	503	t e - e
4691	EseEjja	*barriga,intestinos	None	s e e	see	503	s e - e
4687	Guariza	*barriga,intestinos	None	ʈʂ e	ec̹emerˈuzu	503	ʈʂ e - -
4693	Huarayo	*barriga,intestinos	None	s e s i	sesisi	503	s e s i
4688	Maropa	*barriga,intestinos	None	s e	ésé	503	s e - -
4684	ProtoTakana	*barriga,intestinos	None	z e r e	zere	503	z e r e
4685	Tacana	*barriga,intestinos	None	ð e	e-dhe	503	ð e - -
4757	EseEjja	*ensartar,costurar	None	s o	so-ko-	509	s o
4750	ProtoTakana	*ensartar,costurar	None	z u	zu	509	z u
4756	Reyesano	*ensartar,costurar	None	s o	e-so-ra-hi	509	s o
4751	Tacana	*ensartar,costurar	None	ð u	dhu-e-	509	ð u
4774	Cavinena	*izquierdo,zurdo	None	h a n i	hani	983	h a n i
4777	Chama	*izquierdo,zurdo	None	ʃ a n i	šani	983	ʃ a n i
4775	EseEjja	*izquierdo,zurdo	None	ʃ a n i	šani	983	ʃ a n i
4776	Huarayo	*izquierdo,zurdo	None	ʃ a n i	šani	983	ʃ a n i
4772	ProtoTakana	*izquierdo,zurdo	None	ʃ a n i	jani	983	ʃ a n i
4773	Tacana	*izquierdo,zurdo	None	ɽ a n i	řani-bai	983	ɽ a n i
4818	Cavinena	*desiderative	None	k a	ka-	996	k a
4819	EseEjja	*desiderative	None	x a	xa-	996	x a
4809	ProtoTakana	*desiderative	None	k a	ka-	996	k a
4817	Tacana	*desiderative	None	h a	ha-	996	h a
#
285	Cavinena	*obscuro	OBSCURE	a p u	apuna	43	a p u
294	EseEjja	*obscuro	OBSCURE	a p o	kea-ʔapo	43	a p o
275	Maropa	*obscuro	OBSCURE	a p u	apumé	43	a p u
268	ProtoTakana	*obscuro	OBSCURE	a p u	apu	43	a p u
274	Reyesano	*obscuro	OBSCURE	a p o	apo-me	43	a p o
276	Sapibokona	*obscuro	OBSCURE	a p u	appume	43	a p u
269	Tacana	*obscuro	OBSCURE	a p u	apu-	43	a p u
#
780	Cavinena	*viejo	OLD	b e r o	bero	104	b e r o
777	ProtoTakana	*viejo	OLD	b e r u	beru	104	b e r u
779	Tacana	*viejo	OLD	b e ʔ u	beʔu	104	b e ʔ u
4722	Cavinena	*viejo	OLD	s i r i	e-siri	506	s i r i
4735	Chama	*viejo	OLD	t i i	e-tíi	506	t i - i
4726	EseEjja	*viejo	OLD	t i i	e-tii	506	t i - i
4732	Huarayo	*viejo	OLD	tʃ i	ečí	506	tʃ i - -
4721	Maropa	*viejo	OLD	s i	ési	506	s i - -
4718	ProtoTakana	*viejo	OLD	z i r i	ziri	506	z i r i
4720	Reyesano	*viejo	OLD	s i	e-si	506	s i - -
4719	Tacana	*viejo	OLD	ð i	e-dhi	506	ð i - -
#
